source,target,weight
1009417,1009554,23
1009417,1009452,0
1009417,1011109,0
1009417,1009277,7
1009417,1009372,2
1009417,1009499,31
1009417,1009609,0
1009417,1010771,0
1009417,1009652,2
1009417,1009389,1
1009417,1009224,18
1009417,1010894,0
1009417,1009288,1
1009417,1009365,2
1009417,1009381,20
1009417,1009267,19
1009417,1011023,0
1009417,1016181,0
1009417,1009608,0
1009417,1009480,0
1009417,1009705,8
1009417,1010738,5
1009417,1009477,3
1009417,1009379,0
1009417,1009312,3
1009417,1009722,2
1009417,1009327,24
1009417,1009577,0
1009417,1009297,0
1009417,1009382,16
1009417,1010373,0
1009417,1009325,2
1009417,1009638,15
1009417,1010354,8
1009512,1009610,6
1009512,1009726,366
1009512,1009368,17
1009512,1009220,7
1009512,1009718,247
1009512,1009165,3
1009512,1009664,11
1009512,1009351,9
1009512,1009299,5
1009512,1009262,3
1009512,1009356,5
1009512,1009662,3
1009512,1009257,126
1009512,1009268,49
1009512,1009282,5
1009512,1009629,173
1009512,1009366,5
1009512,1009515,6
1009512,1009175,137
1009512,1009187,1
1009512,1009243,150
1009512,1010791,8
1009512,1009459,2
1009512,1009546,183
1009512,1009592,2
1009512,1009472,87
1009512,1009338,4
1009512,1009362,88
1009512,1009697,7
1009512,1009159,122
1009512,1009189,6
1009512,1009313,127
1009512,1010338,2
1009512,1009562,13
1009512,1009471,7
1009512,1009214,31
1009512,1009583,4
1009512,1009724,36
1009512,1009417,55
1009512,1009281,3
1009512,1009707,3
1009512,1010852,0
1009512,1009367,0
1009512,1009407,0
1009512,1009708,0
1009512,1011336,0
1009512,1009504,42
1009512,1009310,39
1009512,1010360,0
1009512,1009318,1
1009512,1009215,0
1009512,1009524,14
1009512,1010370,2
1009512,1010892,0
1009512,1009337,63
1009512,1009182,91
1009512,1011299,0
1009512,1011010,4
1009512,1009466,12
1009512,1009508,29
1009512,1011490,1
1009512,1009343,5
1009512,1009219,49
1009512,1009719,2
1009512,1009554,32
1009512,1009452,0
1009512,1011109,13
1009512,1009277,33
1009512,1009372,0
1009512,1009499,25
1009512,1009609,0
1009512,1010771,7
1009512,1009652,1
1009512,1009389,1
1009512,1009224,2
1009512,1010894,0
1009512,1009288,1
1009512,1009365,1
1009512,1009381,87
1009512,1009267,67
1009512,1011023,0
1009512,1016181,0
1009512,1009608,0
1009512,1009480,0
1009512,1009705,23
1009512,1010738,5
1009512,1009477,2
1009512,1009379,0
1009512,1009312,1
1009512,1009722,15
1009512,1009327,17
1009512,1009577,0
1009512,1009297,0
1009512,1009382,17
1009512,1010373,0
1009512,1009325,1
1009512,1009638,16
1009512,1010354,2
1009281,1009610,56
1009281,1009726,28
1009281,1009368,68
1009281,1009220,60
1009281,1009718,37
1009281,1009165,50
1009281,1009664,61
1009281,1009351,54
1009281,1009299,178
1009281,1009262,28
1009281,1009356,136
1009281,1009662,138
1009281,1009257,20
1009281,1009268,6
1009281,1009282,28
1009281,1009629,13
1009281,1009366,128
1009281,1009515,8
1009281,1009175,19
1009281,1009187,32
1009281,1009243,11
1009281,1010791,18
1009281,1009459,100
1009281,1009546,7
1009281,1009592,23
1009281,1009472,7
1009281,1009338,27
1009281,1009362,4
1009281,1009697,24
1009281,1009159,5
1009281,1009189,22
1009281,1009313,4
1009281,1010338,16
1009281,1009562,26
1009281,1009471,12
1009281,1009214,2
1009281,1009583,25
1009281,1009724,0
1009281,1009417,15
1009281,1009512,3
1009281,1009707,17
1009281,1010852,0
1009281,1009367,1
1009281,1009407,11
1009281,1009708,3
1009281,1011336,0
1009281,1009504,3
1009281,1009310,4
1009281,1010360,4
1009281,1009318,1
1009281,1009215,5
1009281,1009524,11
1009281,1010370,1
1009281,1010892,0
1009281,1009337,1
1009281,1009182,1
1009281,1011299,4
1009281,1011010,0
1009281,1009466,39
1009281,1009508,0
1009281,1011490,9
1009281,1009343,6
1009281,1009219,2
1009281,1009719,10
1009281,1009554,2
1009281,1009452,2
1009281,1011109,0
1009281,1009277,3
1009281,1009372,4
1009281,1009499,0
1009281,1009609,1
1009281,1010771,0
1009281,1009652,19
1009281,1009389,9
1009281,1009224,11
1009281,1010894,0
1009281,1009288,4
1009281,1009365,13
1009281,1009381,0
1009281,1009267,5
1009281,1011023,1
1009281,1016181,0
1009281,1009608,11
1009281,1009480,3
1009281,1009705,0
1009281,1010738,0
1009281,1009477,4
1009281,1009379,1
1009281,1009312,16
1009281,1009722,1
1009281,1009327,6
1009281,1009577,1
1009281,1009297,10
1009281,1009382,3
1009281,1010373,0
1009281,1009325,9
1009281,1009638,5
1009281,1010354,6
1009707,1009610,61
1009707,1009726,17
1009707,1009368,243
1009707,1009220,241
1009707,1009718,50
1009707,1009165,272
1009707,1009664,195
1009707,1009351,72
1009707,1009299,20
1009707,1009262,15
1009707,1009356,66
1009707,1009662,48
1009707,1009257,25
1009707,1009268,6
1009707,1009282,19
1009707,1009629,24
1009707,1009366,28
1009707,1009515,3
1009707,1009175,29
1009707,1009187,86
1009707,1009243,26
1009707,1010791,28
1009707,1009459,51
1009707,1009546,43
1009707,1009592,9
1009707,1009472,23
1009707,1009338,131
1009707,1009362,4
1009707,1009697,142
1009707,1009159,3
1009707,1009189,59
1009707,1009313,6
1009707,1010338,65
1009707,1009562,152
1009707,1009471,36
1009707,1009214,5
1009707,1009583,83
1009707,1009724,0
1009707,1009417,24
1009707,1009512,3
1009707,1009281,17
1009707,1010852,0
1009707,1009367,6
1009707,1009407,19
1009707,1009708,0
1009707,1011336,0
1009707,1009504,19
1009707,1009310,1
1009707,1010360,0
1009707,1009318,1
1009707,1009215,8
1009707,1009524,74
1009707,1010370,0
1009707,1010892,0
1009707,1009337,7
1009707,1009182,6
1009707,1011299,0
1009707,1011010,0
1009707,1009466,6
1009707,1009508,1
1009707,1011490,119
1009707,1009343,41
1009707,1009219,7
1009707,1009719,83
1009707,1009554,0
1009707,1009452,3
1009707,1011109,0
1009707,1009277,0
1009707,1009372,2
1009707,1009499,2
1009707,1009609,0
1009707,1010771,0
1009707,1009652,2
1009707,1009389,2
1009707,1009224,38
1009707,1010894,0
1009707,1009288,2
1009707,1009365,1
1009707,1009381,0
1009707,1009267,0
1009707,1011023,0
1009707,1016181,0
1009707,1009608,12
1009707,1009480,5
1009707,1009705,0
1009707,1010738,0
1009707,1009477,4
1009707,1009379,15
1009707,1009312,10
1009707,1009722,1
1009707,1009327,2
1009707,1009577,3
1009707,1009297,28
1009707,1009382,3
1009707,1010373,0
1009707,1009325,4
1009707,1009638,3
1009707,1010354,5
1010852,1009610,0
1010852,1009726,0
1010852,1009368,0
1010852,1009220,0
1010852,1009718,0
1010852,1009165,0
1010852,1009664,0
1010852,1009351,2
1010852,1009299,0
1010852,1009262,0
1010852,1009356,0
1010852,1009662,0
1010852,1009257,0
1010852,1009268,0
1010852,1009282,0
1010852,1009629,0
1010852,1009366,0
1010852,1009515,0
1010852,1009175,0
1010852,1009187,0
1010852,1009243,0
1010852,1010791,0
1010852,1009459,0
1010852,1009546,0
1010852,1009592,0
1010852,1009472,0
1010852,1009338,0
1010852,1009362,0
1010852,1009697,0
1010852,1009159,0
1010852,1009189,0
1010852,1009313,0
1010852,1010338,0
1010852,1009562,0
1010852,1009471,0
1010852,1009214,0
1010852,1009583,0
1010852,1009724,0
1010852,1009417,0
1010852,1009512,0
1010852,1009281,0
1010852,1009707,0
1010852,1009367,0
1010852,1009407,0
1010852,1009708,0
1010852,1011336,0
1010852,1009504,0
1010852,1009310,0
1010852,1010360,0
1010852,1009318,0
1010852,1009215,0
1010852,1009524,0
1010852,1010370,0
1010852,1010892,4
1010852,1009337,0
1010852,1009182,0
1010852,1011299,0
1010852,1011010,0
1010852,1009466,0
1010852,1009508,0
1010852,1011490,0
1010852,1009343,0
1010852,1009219,0
1010852,1009719,0
1010852,1009554,0
1010852,1009452,0
1010852,1011109,0
1010852,1009277,0
1010852,1009372,0
1010852,1009499,0
1010852,1009609,0
1010852,1010771,0
1010852,1009652,0
1010852,1009389,0
1010852,1009224,0
1010852,1010894,0
1010852,1009288,0
1010852,1009365,0
1010852,1009381,0
1010852,1009267,0
1010852,1011023,0
1010852,1016181,0
1010852,1009608,0
1010852,1009480,0
1010852,1009705,0
1010852,1010738,0
1010852,1009477,0
1010852,1009379,0
1010852,1009312,0
1010852,1009722,0
1010852,1009327,0
1010852,1009577,0
1010852,1009297,0
1010852,1009382,0
1010852,1010373,0
1010852,1009325,0
1010852,1009638,0
1010852,1010354,0
1009367,1009610,56
1009367,1009726,5
1009367,1009368,41
1009367,1009220,30
1009367,1009718,34
1009367,1009165,16
1009367,1009664,12
1009367,1009351,6
1009367,1009299,5
1009367,1009262,50
1009367,1009356,8
1009367,1009662,24
1009367,1009257,2
1009367,1009268,13
1009367,1009282,37
1009367,1009629,1
1009367,1009366,3
1009367,1009515,9
1009367,1009175,4
1009367,1009187,7
1009367,1009243,0
1009367,1010791,6
1009367,1009459,8
1009367,1009546,0
1009367,1009592,8
1009367,1009472,1
1009367,1009338,19
1009367,1009362,3
1009367,1009697,3
1009367,1009159,2
1009367,1009189,6
1009367,1009313,0
1009367,1010338,16
1009367,1009562,4
1009367,1009471,6
1009367,1009214,1
1009367,1009583,8
1009367,1009724,0
1009367,1009417,2
1009367,1009512,0
1009367,1009281,1
1009367,1009707,6
1009367,1010852,0
1009367,1009407,1
1009367,1009708,4
1009367,1011336,1
1009367,1009504,0
1009367,1009310,0
1009367,1010360,0
1009367,1009318,13
1009367,1009215,115
1009367,1009524,7
1009367,1010370,1
1009367,1010892,0
1009367,1009337,0
1009367,1009182,0
1009367,1011299,2
1009367,1011010,0
1009367,1009466,10
1009367,1009508,0
1009367,1011490,14
1009367,1009343,5
1009367,1009219,0
1009367,1009719,5
1009367,1009554,11
1009367,1009452,17
1009367,1011109,0
1009367,1009277,0
1009367,1009372,7
1009367,1009499,0
1009367,1009609,0
1009367,1010771,0
1009367,1009652,1
1009367,1009389,20
1009367,1009224,1
1009367,1010894,0
1009367,1009288,15
1009367,1009365,1
1009367,1009381,0
1009367,1009267,1
1009367,1011023,4
1009367,1016181,0
1009367,1009608,23
1009367,1009480,0
1009367,1009705,0
1009367,1010738,0
1009367,1009477,1
1009367,1009379,1
1009367,1009312,0
1009367,1009722,0
1009367,1009327,0
1009367,1009577,23
1009367,1009297,6
1009367,1009382,3
1009367,1010373,0
1009367,1009325,5
1009367,1009638,0
1009367,1010354,0
1009407,1009610,24
1009407,1009726,11
1009407,1009368,43
1009407,1009220,51
1009407,1009718,11
1009407,1009165,51
1009407,1009664,277
1009407,1009351,40
1009407,1009299,7
1009407,1009262,15
1009407,1009356,6
1009407,1009662,13
1009407,1009257,6
1009407,1009268,4
1009407,1009282,23
1009407,1009629,1
1009407,1009366,5
1009407,1009515,6
1009407,1009175,6
1009407,1009187,6
1009407,1009243,5
1009407,1010791,7
1009407,1009459,15
1009407,1009546,1
1009407,1009592,20
1009407,1009472,2
1009407,1009338,17
1009407,1009362,1
1009407,1009697,13
1009407,1009159,0
1009407,1009189,5
1009407,1009313,1
1009407,1010338,2
1009407,1009562,25
1009407,1009471,17
1009407,1009214,0
1009407,1009583,4
1009407,1009724,0
1009407,1009417,13
1009407,1009512,0
1009407,1009281,11
1009407,1009707,19
1009407,1010852,0
1009407,1009367,1
1009407,1009708,2
1009407,1011336,7
1009407,1009504,1
1009407,1009310,5
1009407,1010360,0
1009407,1009318,0
1009407,1009215,2
1009407,1009524,8
1009407,1010370,3
1009407,1010892,0
1009407,1009337,1
1009407,1009182,0
1009407,1011299,6
1009407,1011010,0
1009407,1009466,5
1009407,1009508,0
1009407,1011490,15
1009407,1009343,16
1009407,1009219,0
1009407,1009719,2
1009407,1009554,2
1009407,1009452,1
1009407,1011109,0
1009407,1009277,0
1009407,1009372,0
1009407,1009499,1
1009407,1009609,2
1009407,1010771,0
1009407,1009652,8
1009407,1009389,4
1009407,1009224,15
1009407,1010894,0
1009407,1009288,0
1009407,1009365,1
1009407,1009381,0
1009407,1009267,1
1009407,1011023,1
1009407,1016181,0
1009407,1009608,1
1009407,1009480,121
1009407,1009705,0
1009407,1010738,0
1009407,1009477,0
1009407,1009379,3
1009407,1009312,9
1009407,1009722,0
1009407,1009327,5
1009407,1009577,0
1009407,1009297,2
1009407,1009382,1
1009407,1010373,6
1009407,1009325,11
1009407,1009638,3
1009407,1010354,9
1009708,1009610,362
1009708,1009726,3
1009708,1009368,26
1009708,1009220,21
1009708,1009718,14
1009708,1009165,29
1009708,1009664,5
1009708,1009351,5
1009708,1009299,18
1009708,1009262,12
1009708,1009356,6
1009708,1009662,6
1009708,1009257,0
1009708,1009268,2
1009708,1009282,9
1009708,1009629,0
1009708,1009366,5
1009708,1009515,5
1009708,1009175,1
1009708,1009187,2
1009708,1009243,0
1009708,1010791,0
1009708,1009459,15
1009708,1009546,0
1009708,1009592,2
1009708,1009472,0
1009708,1009338,4
1009708,1009362,1
1009708,1009697,0
1009708,1009159,0
1009708,1009189,2
1009708,1009313,0
1009708,1010338,8
1009708,1009562,0
1009708,1009471,0
1009708,1009214,0
1009708,1009583,0
1009708,1009724,0
1009708,1009417,2
1009708,1009512,0
1009708,1009281,3
1009708,1009707,0
1009708,1010852,0
1009708,1009367,4
1009708,1009407,2
1009708,1011336,0
1009708,1009504,0
1009708,1009310,0
1009708,1010360,1
1009708,1009318,0
1009708,1009215,12
1009708,1009524,0
1009708,1010370,0
1009708,1010892,0
1009708,1009337,0
1009708,1009182,0
1009708,1011299,0
1009708,1011010,14
1009708,1009466,2
1009708,1009508,2
1009708,1011490,0
1009708,1009343,0
1009708,1009219,0
1009708,1009719,0
1009708,1009554,0
1009708,1009452,3
1009708,1011109,0
1009708,1009277,0
1009708,1009372,99
1009708,1009499,0
1009708,1009609,1
1009708,1010771,0
1009708,1009652,0
1009708,1009389,21
1009708,1009224,0
1009708,1010894,0
1009708,1009288,0
1009708,1009365,0
1009708,1009381,0
1009708,1009267,0
1009708,1011023,0
1009708,1016181,1
1009708,1009608,12
1009708,1009480,0
1009708,1009705,0
1009708,1010738,0
1009708,1009477,2
1009708,1009379,0
1009708,1009312,0
1009708,1009722,0
1009708,1009327,0
1009708,1009577,3
1009708,1009297,0
1009708,1009382,0
1009708,1010373,0
1009708,1009325,14
1009708,1009638,0
1009708,1010354,0
1011336,1009610,5
1011336,1009726,14
1011336,1009368,1
1011336,1009220,0
1011336,1009718,13
1011336,1009165,1
1011336,1009664,11
1011336,1009351,1
1011336,1009299,2
1011336,1009262,0
1011336,1009356,0
1011336,1009662,0
1011336,1009257,12
1011336,1009268,1
1011336,1009282,5
1011336,1009629,6
1011336,1009366,0
1011336,1009515,1
1011336,1009175,11
1011336,1009187,0
1011336,1009243,8
1011336,1010791,0
1011336,1009459,0
1011336,1009546,2
1011336,1009592,1
1011336,1009472,3
1011336,1009338,0
1011336,1009362,2
1011336,1009697,0
1011336,1009159,1
1011336,1009189,0
1011336,1009313,0
1011336,1010338,0
1011336,1009562,0
1011336,1009471,0
1011336,1009214,6
1011336,1009583,0
1011336,1009724,1
1011336,1009417,7
1011336,1009512,0
1011336,1009281,0
1011336,1009707,0
1011336,1010852,0
1011336,1009367,1
1011336,1009407,7
1011336,1009708,0
1011336,1009504,3
1011336,1009310,18
1011336,1010360,0
1011336,1009318,0
1011336,1009215,0
1011336,1009524,0
1011336,1010370,0
1011336,1010892,0
1011336,1009337,2
1011336,1009182,2
1011336,1011299,0
1011336,1011010,0
1011336,1009466,1
1011336,1009508,7
1011336,1011490,0
1011336,1009343,2
1011336,1009219,35
1011336,1009719,0
1011336,1009554,0
1011336,1009452,0
1011336,1011109,0
1011336,1009277,3
1011336,1009372,0
1011336,1009499,0
1011336,1009609,0
1011336,1010771,0
1011336,1009652,0
1011336,1009389,0
1011336,1009224,0
1011336,1010894,0
1011336,1009288,0
1011336,1009365,0
1011336,1009381,0
1011336,1009267,2
1011336,1011023,0
1011336,1016181,0
1011336,1009608,0
1011336,1009480,3
1011336,1009705,2
1011336,1010738,1
1011336,1009477,0
1011336,1009379,0
1011336,1009312,0
1011336,1009722,0
1011336,1009327,1
1011336,1009577,0
1011336,1009297,0
1011336,1009382,2
1011336,1010373,0
1011336,1009325,0
1011336,1009638,45
1011336,1010354,2
1009504,1009610,24
1009504,1009726,311
1009504,1009368,38
1009504,1009220,32
1009504,1009718,166
1009504,1009165,6
1009504,1009664,23
1009504,1009351,24
1009504,1009299,12
1009504,1009262,0
1009504,1009356,30
1009504,1009662,27
1009504,1009257,186
1009504,1009268,0
1009504,1009282,11
1009504,1009629,109
1009504,1009366,16
1009504,1009515,1
1009504,1009175,124
1009504,1009187,5
1009504,1009243,99
1009504,1010791,15
1009504,1009459,36
1009504,1009546,88
1009504,1009592,4
1009504,1009472,106
1009504,1009338,22
1009504,1009362,71
1009504,1009697,8
1009504,1009159,62
1009504,1009189,0
1009504,1009313,70
1009504,1010338,2
1009504,1009562,14
1009504,1009471,4
1009504,1009214,21
1009504,1009583,19
1009504,1009724,6
1009504,1009417,72
1009504,1009512,42
1009504,1009281,3
1009504,1009707,19
1009504,1010852,0
1009504,1009367,0
1009504,1009407,1
1009504,1009708,0
1009504,1011336,3
1009504,1009310,51
1009504,1010360,0
1009504,1009318,0
1009504,1009215,1
1009504,1009524,15
1009504,1010370,1
1009504,1010892,0
1009504,1009337,31
1009504,1009182,34
1009504,1011299,0
1009504,1011010,0
1009504,1009466,9
1009504,1009508,43
1009504,1011490,2
1009504,1009343,2
1009504,1009219,24
1009504,1009719,3
1009504,1009554,10
1009504,1009452,0
1009504,1011109,7
1009504,1009277,10
1009504,1009372,0
1009504,1009499,25
1009504,1009609,0
1009504,1010771,9
1009504,1009652,1
1009504,1009389,1
1009504,1009224,15
1009504,1010894,0
1009504,1009288,3
1009504,1009365,0
1009504,1009381,22
1009504,1009267,4
1009504,1011023,2
1009504,1016181,0
1009504,1009608,2
1009504,1009480,0
1009504,1009705,13
1009504,1010738,4
1009504,1009477,2
1009504,1009379,0
1009504,1009312,2
1009504,1009722,1
1009504,1009327,44
1009504,1009577,0
1009504,1009297,2
1009504,1009382,22
1009504,1010373,0
1009504,1009325,1
1009504,1009638,10
1009504,1010354,4
1009310,1009610,22
1009310,1009726,268
1009310,1009368,7
1009310,1009220,9
